codigo_barras,descricao,unidade,valor
6930280434520,QUADRO HUVI JESUS                    , UN ,4
7897563311116,RALADOR ESTAMPA BIO METAL UN         , UN ,4.5
6930280736228,RALADOR HUVI                         , UN ,3.99
7896640401177,REGUA XALINGO UN                     , UN ,0.5
6930280838021,RELOGIO DE PAREDE REDONDO            , UN ,10.39
7891071201402,RESISTENCIA DUCHA CORONA 220V        , UN ,8
7898339590421,SALEIRO  REFORCADO                   , UN ,6.9
7898264716293,SALEIRO DE MESA ERCA PLAST           , UN ,1.99
7897649766274,SALEIRO INPLAST                      , UN ,3.29
7890875743644,SANDALIA BAD BOY 41 PRETA            , UN ,31.9
6920897730481,SOMBRINHA 16 VARETAS                 , UN ,12.9
7897684808717,SOMBRINHA JM IMPORT                  , UN ,12.9
7891021000925,SUPORTE MELITTA MEDIO 120            , UN ,2.69
7898280070928,TABUA DE CORTE ARQPLAST              , UN ,5.99
7897291800067,TABUA DE CORTE GIPLAS                , UN ,5.69
7893505001763,TABUA PARA CORTAR CARNE BARICHELLO   , UN ,5.29
7896343089184,TALHER PLASTICO P/ SOBREMESA PRAFESTA, UN ,1.8
7896326940624,TESOURA PEQUENA                      , UN ,1.99
7896075700180,TEZOURA TURMA DA MONICA              , UN ,2.99
7896020417149,THREE BOND SUPER 1000 2G             , UN ,3.99
7898149740108,TORTEIRA FORMPLAST                   , UN ,6.99
7898121652887,TORTEIRA RISCHIOTO P/MICOONDAS       , UN ,6.99
7898937515055,VARAL DE ACO 10M                     , UN ,4.2
7892273025049,VARAL INTIMO 16 PRENDEDORES          , UN ,5.99
7898253660378,VASSOURA DALCIN                      , UN ,4.79
7898938922425,VASSOURA DALCIN MEIA LUA             , UN ,7.69
7898938922715,VASSOURA DALCIN VARRE CANTO          , UN ,7.69
7898253662044,VASSOURA ESFREGAO C/CAPA DALCIN      , UN ,7.49
7891055003589,VASSOURA NOVA V-35 CONDOR            , UN ,8.99
7899611101793,VELA ANIV. BRILHO FESATA N° 7 BCA    , UN ,2.29
7899611101724,VELA ANIV. BRILHO FESTA N° 0 BRANCA  , UN ,2.29
7899611101731,VELA ANIV. BRILHO FESTA N° 1 BCA     , UN ,2.29
7899611101830,VELA ANIV. BRILHO FESTA N° 1 ROSA    , UN ,2.29
7899611101748,VELA ANIV. BRILHO FESTA N° 2 BCA     , UN ,2.29
7899611101847,VELA ANIV. BRILHO FESTA N° 2 ROSA    , UN ,2.29
7899611101755,VELA ANIV. BRILHO FESTA N° 3 BCA     , UN ,2.29
7899611101762,VELA ANIV. BRILHO FESTA N° 4 BCA     , UN ,2.29
7899611101861,VELA ANIV. BRILHO FESTA N° 4 ROSA    , UN ,2.29
7899611101779,VELA ANIV. BRILHO FESTA N° 5 BCA     , UN ,2.29
7899611101786,VELA ANIV. BRILHO FESTA N° 6 BCA     , UN ,2.29
7899611106729,VELA ANIV. BRILHO FESTA N° 6 ROSA    , UN ,2.29
7899611101892,VELA ANIV. BRILHO FESTA N° 7 ROSA    , UN ,2.29
7899611101809,VELA ANIV. BRILHO FESTA N° 8 BCA     , UN ,2.29
7899611101915,VELA ANIVER. BRILHO FESTA N° 9 ROSA  , UN ,2.29
7899611101656,VELA ANIVERSARIO BRILHO FESTA N° 3   , UN ,2.29
7899611106750,VELA ANIVERSARIO BRILHO FESTA N° 4   , UN ,2.29
7899611101687,VELA ANIVERSARIO BRILHO FESTA N° 6   , UN ,2.29
7899611101700,VELA ANIVERSARIO BRILHO FESTA N° 8   , UN ,2.29
7899611101908,VELA ANIVERSARIO BRILHO FESTA N° 8 RO, UN ,2.29
7899611101717,VELA ANIVERSARIO BRILHO FESTA N° 9   , UN ,2.29
7899611101649,VELA ANIVERSARIO BRILHO FESTA N°2    , UN ,2.29
7898113261523,VIOLAO PLASTICO UN                   , UN ,0.01
7896436100604,AGUA DA PEDRA C/GAS 2LT              , UN ,3.99
7898939126044,AGUA FONTE DA LOMBA S/GAS 510ML      , UN ,1.1
7896052602131,"AGUA MINERAL 1,5L S/GAS SCHIN        ", UN ,2.2
7896052602124,"AGUA MINERAL C/GAS SCHIN 1,5L        ", UN ,2.3
7894900531008,AGUA MINERAL CRYSTAL C/ GAS 500ML    , UN ,2.5
7894900530001,AGUA MINERAL CRYSTAL S/ GAS 500ML    , UN ,2.5
7894900530056,AGUA MINERAL CRYSTAL S/GAS 5LITROS   , UN ,4.99
7898939126105,"AGUA MINERAL FONTE DA LOMBA 1,5LTC/GA", UN ,2.29
7898910793036,AGUA PEDRAS ALTAS 5 LT               , UN ,4.2
7899107930296,"AGUA PEDRAS ALTAS S/ GAS 1,5LT       ", UN ,2.25
7898910793050,AGUA PEDRAS ALTAS S/ GAS 10LT        , UN ,6.49
7898910793012,AGUA PEDRAS ALTAS S/GAS 500ML        , UN ,1.1
7891991000840,AGUA TONICA ANTARCTICA 350ML         , UN ,2.99
7896052601622,AGUA TONICA SCHIN 350ML              , UN ,3.5
7891991000888,AGUA TONICA ZERO ACUCAR ANTARTICA 350, UN ,2.5
7896044794608,AGUARDENTE 7 CAMPOS 970ML            , UN ,6.99
7898217720278,AGUARDENTE 95 CANINHA  500 ML        , UN ,1.99
7898908707403,AGUARDENTE BAGUAL 800ML              , UN ,3.89
7898217720445,AGUARDENTE CHINOCA MINHA 500ML       , UN ,2.29
7896044700166,AGUARDENTE TRAGO FINO 897 ML         , UN ,5.99
7898217720506,AGUARDENTE VELHA CARRETA 500ML       , UN ,2.99
7896050200124,AGUARDENTE VELHO BARREIRO 910ML      , UN ,9.99
7898422678043,BEBIDA ALCOOLICA KISLLA RED FRUITS 27, UN ,4.99
7897736407233,BEBIDA ALCOOLICA SAMBA SUL 960ML     , UN ,13.89
7897736407257,BEBIDA ALCOOLICA SAMBA SUL FRUTAS VER, UN ,13.89
7897736407264,BEBIDA ALCOOLICA YELLOW MARACUJA 960M, UN ,7.39
7897736403853,BITTER BOONECAMP 870ML               , UN ,5.99
7896513078734,CACHACA BELINHA  900ML               , UN ,3.99
7897736404010,CACHACA DE CAA 475ML                 , UN ,2.99
7897736403204,CACHACA PATRICIA DO SUL              , UN ,6.99
7897736403686,CATUABA GULOSA 870ML                 , UN ,9.99
7896513078543,CATUABA MARKOFF PLASTICA 900ML       , UN ,5.49
7896513078376,CATUABA MARKOFF VIDRO 900ML          , UN ,8.99
7896045503452,CERVEJA BAVARIA GELADA LATAO 473ML   , UN ,2.5
7891991010467,CERVEJA BOHEMIA 990ML                , UN ,8.99
7891149104932,"CERVEJA BRAHMA 0,0% ALCOOL 350ML     ", UN ,3.49
7891149103041,CERVEJA BRAHMA LITRAO 1LT            , UN ,7
7891149010400,CERVEJA BRAHMA PILSEN 600ML          , UN ,3.99
7898904771545,CERVEJA DEVASSA LATA 269ML           , UN ,1.69
78904972,CERVEJA HEINEKEN AMSTERDAM 355ML     , UN ,4
7896052603589,CERVEJA LATAO GLACIAL 473ML          , UN ,1.79
7896052605316,CERVEJA LATAO SCHIN 473ML            , UN ,3
7896052605378,CERVEJA LITRAO SCHIN  1LT            , UN ,6
7896052600311,CERVEJA NOVA SCHIN MALZBIER 600ML    , UN ,4.35
7896410500192,CERVEJA PILSEN 600ML                 , UN ,4.99
7896052605361,CERVEJA SCHIN 600ML                  , UN ,2.99
7896052605279,CERVEJA SCHIN LATA 350ML             , UN ,2.15
7896052605521,CERVEJA SCHIN MALZBIER 355ML         , UN ,3.99
7896052605545,CERVEJA SCHIN MALZBIER 600ML         , UN ,5.99
7896052605415,CERVEJA SCHIN ZERO ALCOOL 350ML      , UN ,2.7
7891149200405,CERVEJA SKOL 600ML F/GELO            , UN ,4.49
7891149201006,CERVEJA SKOL LATAO 473ML GELADA      , UN ,3
7891149103300,CERVEJA SKOL MINI 300ML GELADA       , UN ,2.5
7896711102545,CHAMPANHE CHAMONIX                   , UN ,6
7894900011753,"COCA COLA 1,5L                       ", UN ,3.49
7894900011593,"COCA COLA 2,5LT                      ", UN ,7
78912939,COCA COLA 250ML                      , UN ,1.75
7896513078031,COCKTAIL ALCOOL MARKOFF MARACUJA  VID, UN ,8.99
7897736403822,COCKTAIL ALCOOLICO DRUNKS GENGIBRE 87, UN ,5.79
7898422676858,COCKTAIL ALCOOLICO KISLLA BIG APPLE 8, UN ,11.99
7896513078086,COCKTAIL ALCOOLICO LEMON MARKOFF     , UN ,8.99
7896513078055,COCKTAIL ALCOOLICO MARKOFF BLUEBERRY , UN ,8.99
7896513078079,COCKTAIL ALCOOLICO MARKOFF MACA VERDE, UN ,8.99
7898422677060,COCKTAIL ALCOOLICO VODCK BLUE 890ML  , UN ,9.89
7898422676803,COCKTAIL ALCOOLICO VODCK MARACUJA 890, UN ,13.99
7898422676810,COCKTAIL ALCOOLICO VODKA RED FRUITS 8, UN ,9.99
7896513078390,COCKTAIL DE FRUTAS MARKOFF COCO 900ML, UN ,5.89
7896513078420,COCKTAIL DE FRUTAS MARKOFF MENTA 900M, UN ,5.89
7896513078437,COCKTAIL DE FRUTAS MARKOFF MORANGO 90, UN ,5.89
7896513078413,COCKTAIL DE FRUTAS MARKOFF PESSEGO 90, UN ,5.89
7897736403907,COCKTAIL OLCOOLICO SAMBA SUL COCO 870, UN ,7.99
7896513078574,COQUETEL SCHNAPS CANA E CARVALHO 880M, UN ,3.99
7894900401714,ENERGETICO BURN ENERGY DRINK1LT      , UN ,10.5
7898239750581,ENERGETICO ELEFANT 500ML             , UN ,2.99
7891991010580,ENERGETICO FUSION 250ML              , UN ,4.25
7898146500668,ENERGETICO HIPER TENCAO 1LT          , UN ,5.99
7898146500699,ENERGETICO HIPERTENSAO 275ML         , UN ,2.99
7898422676247,ENERGETICO RED HORSE 1L              , UN ,6.99
7898422677114,ENERGETICO RED HORSE 400ML           , UN ,3.49
7896385801874,ENERGETICO RED REX 2LT               , UN ,9
7896052604838,ENERGY DRINK ECCO 269ML              , UN ,5.5
7897422905647,FILTRADO DELLANNO DOCE 750ML         , UN ,5.99
7897422905654,FILTRADO DELLANNO ROSE DOCE 750ML    , UN ,6.49
7896436100123,FRUKI LARANJA 2LT                    , UN ,5
7896436100741,FRUKITO FRUTAS CITRICAS 500ML        , UN ,3.5
7896436101014,FRUKITO FRUTAS VERMELHAS 2L          , UN ,5.19
7891149102709,"GUARANA ANTARCTICA 3,3L              ", UN ,7.5
7891991008655,"GUARANA ANTARTICA 2,5L               ", UN ,6.99
7894900851519,GUARANA CHARRUA 2L                   , UN ,4.99
7892840812591,H20 LIMAO E MACA 500ML               , UN ,2.5
7892840812423,H2O LIMAO                            , UN ,2
7892840812676,H2O LIMAO ABACAXI C/ HORTELA 500ML   , UN ,2.5
7892840812614,H2O LIMAO E MACA 500ML               , UN ,2.5
7892840812638,H2O LIMAO E MARACUJA 500ML           , UN ,2.5
7892840812652,H2O MARACUJA 500ML                   , UN ,2.5
7898146500767,HIPERTESAO EERGETICO 2LT             , UN ,9.9
7896045503414,KAISER  LATAO 473 ML                 , UN ,3
7898422678005,KISLLA ICE BLUE BERRY 275ML          , UN ,4.99
7898422678470,KISLLA ICE KIWI 275ML                , UN ,4.99
7898422678074,KISLLA ICE MARACUJA 275ML            , UN ,4.99
7898422678654,KISLLA ICE MARACUJA 750ML            , UN ,6.69
7898422678661,KISLLA ICE RED FRUITS 750ML          , UN ,6.69
7898422676797,KISLLA ICE VDK FLAVOR 275ML          , UN ,2.65
7898422678678,KISLLA ICE VDK FLAVOR LIMAO750ML     , UN ,6.69
7898422676766,KISLLA ICEBIG APPLE 275ML1           , UN ,2.65
7896052601097,MINI GUARANA SCHIN 250ML             , UN ,1.49
7892840800079,PEPSI LT                             , UN ,2.5
7897736409749,PERESTROIKA ICE LIMAO 1LT            , UN ,8.99
7897736409893,PERESTROIKA ICE LIMAO 275ML          , UN ,4.99
7897736409879,PERESTROIKA ICE MACA VERDE 1LT       , UN ,6.89
7897736409886,PERESTROIKA ICE MORANGO 1LT          , UN ,5.15
7896037912057,RAISKA ICE EST 275ML                 , UN ,4.89
7898080663351,RAYSLOF BIG APPLE 275ML              , UN ,3.39
7898080663320,RAYSLOF ICE MARACUJA 275ML           , UN ,3.49
7898080663337,RAYSLOF ICE RED FRUITS 275ML         , UN ,3.39
7898422676544,RED HORSE EERGETICO 2LITROS          , UN ,9.99
7891991001342,REFRIG GUARANA ANTARCTICA 2L         , UN ,5
7892840812577,"REFRIGERANTE  PEPSI 3,3L GELADA      ", UN ,8
7894900011517,REFRIGERANTE COCA-COLA 2L            , UN ,6.5
7894900011609,REFRIGERANTE COCA-COLA 600ML         , UN ,4.99
7894900018424,"REFRIGERANTE COCA COLA 2,5LT         ", UN ,7
7894900011514,REFRIGERANTE COCA COLA 2LT GELADA    , UN ,5.5
7894900011708,REFRIGERANTE COCA COLA 3L            , UN ,6.99
7894900701517,REFRIGERANTE COCA COLA ZERO 2LT      , UN ,6
7896436100161,REFRIGERANTE DE COLA FRUKI COLA 2L   , UN ,5
7896052600090,REFRIGERANTE DE LARANJA SCHIN LARANJA, UN ,3.3
7896052600069,REFRIGERANTE DE LIMAO SCHIN LIMAO 2LT, UN ,3.69
7894900031591,"REFRIGERANTE FANTA LARANJA 2,5LT     ", UN ,7
78912922,REFRIGERANTE FANTA LARANJA 250ML     , UN ,1.75
7894900031515,REFRIGERANTE FANTA LARANJA 2L        , UN ,6
7894900030013,REFRIGERANTE FANTA LARANJA 350ML     , UN ,2.5
7894900033632,REFRIGERANTE FANTA LARANJA 600ML.    , UN ,3.5
7894900051513,REFRIGERANTE FANTA UVA 2L            , UN ,6
7894900050011,REFRIGERANTE FANTA UVA 350ML         , UN ,2.5
7896436100260,REFRIGERANTE FRUKI COLA 350ML        , UN ,1.75
7896436100062,REFRIGERANTE FRUKI GUARANA 2LT       , UN ,5
7896436100222,REFRIGERANTE FRUKI GUARANA 350ML     , UN ,2.5
7896436100086,REFRIGERANTE FRUKI GUARANA 600ML     , UN ,2
7896436100246,REFRIGERANTE FRUKI LARANJA 350ML     , UN ,1.75
7896436100277,REFRIGERANTE FRUKI LGUARANA ZERO 350M, UN ,1.75
7896436100079,REFRIGERANTE FRUKI LIMAO 2LT         , UN ,5
7896436100239,REFRIGERANTE FRUKI LIMAO 350ML       , UN ,1.75
7896436100192,REFRIGERANTE FRUKI UVA 2LT           , UN ,5
7896436101038,REFRIGERANTE FRUKITO F. VERMELHAS 500, UN ,2.45
7896436100994,REFRIGERANTE FRUKITO FRUTAS TROPICAIS, UN ,2.45
78910942,REFRIGERANTE GUARANA ANTARTICA 237ML , UN ,0.99
7891991000826,REFRIGERANTE GUARANA ANTARTICA 350ML , UN ,2
7896436100383,REFRIGERANTE GUARANA FRUKI ZERO  2LT , UN ,4.49
7894900911701,REFRIGERANTE GUARANA KUAT 3LT        , UN ,7.99
78912946,REFRIGERANTE GUARANA KUAT250ML       , UN ,1.75
7896052603497,REFRIGERANTE ITUBAINA RETRO 355ML    , UN ,2.99
7894900911510,REFRIGERANTE KUAT 2L                 , UN ,3.69
78912953,REFRIGERANTE LIMAO SPRITE 250ML      , UN ,1.75
7896052601103,REFRIGERANTE MINI SCHIN COLA250ML    , UN ,1
7896052601127,REFRIGERANTE MINI SCHIN LARANJA 250ML, UN ,1.49
7896052601110,REFRIGERANTE MINI SCHIN LIMAO 250ML  , UN ,1.49
7892840813017,"REFRIGERANTE PEPSI 2,25L             ", UN ,4.89
7892840802707,"REFRIGERANTE PEPSI 2,5LT             ", UN ,6.99
7892840812973,REFRIGERANTE PEPSI 237NL             , UN ,0.99
7892840800000,REFRIGERANTE PEPSI 2LT F/GELO        , UN ,4.99
7896052603176,REFRIGERANTE SCHIN CITRUS 2LT        , UN ,3.3
7896052600076,REFRIGERANTE SCHIN GUARANA 2LT       , UN ,3.69
7894900061512,REFRIGERANTE SPRITE 2L               , UN ,6
7894900061604,REFRIGERANTE SPRITE 600ML            , UN ,4.99
7894900060010,REFRIGERANTE SPRITE LIMA-LIMAO LT.350, UN ,2.5
7891149102808,REFRIGERANTE SUKITA UVA 2LT          , UN ,5.5
7892840801519,REFRIGERANTE TEEM 2L                 , UN ,5
7896436100727,REFRIGERNLTE FRUKITO 2LT             , UN ,6.49
7898322075935,SHAMPOO PET CAES E GATOS 400ML       , UN ,8.9
7897422905081,SIDRA FIRE PREMIUM 660ML             , UN ,5.39
7897422905098,SIDRA FIRE PREMIUM MACA SEM ALCOOL 66, UN ,4.99
7897422905104,SIDRA ROSE FIRE PREMIUM 660ML        , UN ,5.99
7896052601516,SKINKA FRUTAS CITRICAS 450ML         , UN ,2.5
7896052602841,SKINKA FRUTAS ROXAS 450ML            , UN ,2.45
7896052602889,SKINKA FRUTAS VERDES 450ML           , UN ,2.45
7896052601523,SKINKA FRUTAS VERMELHAS 450ML        , UN ,2.45
7894900071511,SPRITE ZERO 2L                       , UN ,6
7898192030546,SU FRESH APPLE NECTAR MACA 330ML     , UN ,2.3
7898192032120,SU FRESH MANGA 330ML                 , UN ,2.3
7898192030652,SU FRESH MARACUJA 330ML              , UN ,2.3
7898192034018,SU FRESH NECTAR CAJU 330ML           , UN ,2.3
7898192030515,SU FRESH NECTAR DE DURAZNO 330ML     , UN ,2.3
7898192034629,SU FRESH NECTAR DE GOIABAS 330ML     , UN ,2.3
7898192030492,SU FRESH NECTAR DE UVA 330NL         , UN ,2.3
7898192034544,SU FRESH NECTAR MANGA 330ML          , UN ,2.3
7898192034032,SU FRESH NECTAR MARACUJA 330ML       , UN ,2.3
7898192031796,SU FRESH NECTAR MORANGO 330ML        , UN ,2.3
7898192032960,SU FRESH ORANGE NECTAR 330ML         , UN ,2.3
7898192030621,SU FRESH PESSEGO 330ML               , UN ,4.79
7898192030614,SU FRESH UVA 330ML                   , UN ,4.99
7898192032656,SU FRESSH LARANJA 330ML              , UN ,4.79
7898192031369,SU FRSH PERA 330ML                   , UN ,2.3
7898192034063,SUCO SUFRESH ABACAXI 330ML           , UN ,2.3
7891149440801,SUKITA 2 L F/GELO                    , UN ,4.49
7897736409619,TEQUILERO ICE 275ML                  , UN ,3.99
7898126630071,TIKITO LARANJA 450ML                 , UN ,1.79
7898126630705,TIKITO PESSEGO 450ML                 , UN ,1.79
7897376903041,VINHO BRANCO D MESA SECO DMOSCATO 720, UN ,9.9
7896855906030,VINHO BRANCO DEMI-SEC ZANOTTO 750ML  , UN ,7.99
7896780900486,VINHO CANCAO BRANCO SECO 750ML       , UN ,14.99
7896780900202,VINHO CANCAO BRANCO SUAVE 750ML      , UN ,14
7896780900615,VINHO CANCAO TINTO SECO 750 ML       , UN ,14.99
7896780900196,VINHO CANCAO TINTO SUAVE 750ML       , UN ,14.99
7897422900239,"VINHO DELLANNO BRANCO SECO 1,45LT    ", UN ,7.99
7897422900215,"VINHO DELLANNO BRANCO SUAVE 1,45L    ", UN ,7.99
7897422900260,"VINHO DELLANNO TINTO DE MESA SECO 1,4", UN ,7.19
7896867400281,VINHO SANTA TEREZA DCALCUTA TT SECO 1, UN ,8.29
7896998900544,VINHO TINTO DE MESA SECO DEI COLONI 7, UN ,6.89
7898930317649,"VINHO TINTO DE MESA SECO DEL BOM 1,9L", UN ,8.79
7898930317397,VINHO TINTO DE MESA SECO DELBOM      , UN ,4.99
7898930317632,"VINHO TINTO DE MESA SUAVE DEL BOM 1,9", UN ,8.79
7898930317441,VINHO TINTO DE MESA SUAVE DEL BOM 880, UN ,4.99
7897422905302,"VINHO TINTO DE MESA SUAVE JACARE 1,45", UN ,13.99
7896998900520,VINHO TINTO SUAVE DEI COLONI 750ML   , UN ,6.89
7898422677183,VODCK BIG APPLE GOLD WHITE 890ML + CO, UN ,14.99
7897736409626,VODKA ICE TEA LIMAO E GENGIBRE 275ML , UN ,3.39
7897736409657,VODKA ICE TEA MIKS FRUTAS VERDES 275M, UN ,4.99
7896513078345,VODKA MARKOFF ORIGINAL TRIDESTILADA 9, UN ,12.6
7896513078536,VODKA MARKOFF PLASTICA 900ML         , UN ,4.29
7897736409909,VODKA MIKS ICE TEA MACA VERDE 275ML  , UN ,3.39
7897736409640,VODKA MIKS ICE TEA MOR/KIWI 275ML    , UN ,9.89
7896044795025,WALESA VODKA PET 966ML               , UN ,12.99
7896513078758,WHISKY MARK EIGHT 1L                 , UN ,13.99
7891050000309,WHISKY NATU NOBILIS 1L               , UN ,31.99
7898943071835,XAROPE PARA REFRESCO GUARANA 900ML   , UN ,3.99
7897736403938,XAROPE TED LARANJA 870ML             , UN ,4.99
7897736403914,XAROPE TED MORANGO 870ML             , UN ,4.99
7898080663344,BEBIDA ALCOLICA ICE LIMAO 275ML      , UN ,3.49
7891149011001,BRAHMA LATAO 473ML GELADA            , UN ,3.5
7891991011723,BUDWEISER LATA 473 ML GELADA         , UN ,5
7897395060237,CERVEJA CRISTAL 473ML GELADA         , UN ,2.69
7891149102852,CERVEJA SKOL 1LT GELADA GELADA       , UN ,5.5
7891149103306,CERVEJA SKOL 300ML GELADA            , UN ,2.5
7891149200504,CERVEJA SKOL 350ML GELADA            , UN ,1.99
7897736403884,COCKTAIL SAMBA AMENDOIM 870ML GELADO , UN ,4.99
7894900911709,GUARANA KUAT 3L GELADA               , UN ,7
7891991008658,"REFRIG.  GUARANA ANTARTICA 2,5LT GELA", UN ,6
7894900701510,REFRIGERANTE COCA COLA ZERO 2LT GELAD, UN ,4.89
7896436100064,REFRIGERANTE FRUKI GUARANA 2LT GELADA, UN ,5
7892840802703,"REFRIGERANTE PEPSI 2,5LT GELADA      ", UN ,4.49
7892840800006,REFRIGERANTE PEPSI 2LT F/GELO        , UN ,5
7892840812576,"REFRIGERANTE PEPSI 3,3LT GELADO      ", UN ,5.29
7891149106516,SKOL BEATS SENSES 473ML GELADA       , UN ,6.99
7898126630309,TIKITO UVA 450ML GELADO              , UN ,1.79
7892999246902,ACHOCOLATADO CHOCOLATE BRAMCO 200ML  , UN ,1.29
7892999160000,ACHOCOLATADO LECO                    , UN ,1.29
7891025102663,ACTIVIA AMEIXA 150G                  , UN ,1.59
7891025104384,ACTIVIA AMEIXA 900G                  , UN ,7.99
78922402,ACTIVIA AMEIXA.                      , UN ,1.29
78922662,ACTIVIA MORANGO 100G                 , UN ,1.29
7891025102656,ACTIVIA MORANGO 150G                 , UN ,1.59
7891025104377,ACTIVIA MORANGO 900G                 , UN ,7.49
7891025109358,ACTIVIA POLPA PREC 100G AMEIXA       , UN ,1.75
7891025109341,ACTIVIAPOLPA PREC 100G MORANG        , UN ,1.75
7898925064046,"BATATA PALITO CRISPA 2,5KG           ", UN ,13.9
7898925064053,BATATA PALITO CRISPA 380G            , UN ,4.99
7898945210010,"BATATA PRE FRITA QUALITY FRIES 2,5KG ", UN ,15.69
7898945210027,BATATA PRE FRITA QUALITY FRIES 400G  , UN ,3.99
7898945210270,"BATATAPRE FRITA COATED PREMIUM 2,5KG ", UN ,13.99
78903791,BATAVO CREAMY CHOC BRAN              , UN ,4.49
7896348843569,BEB LACTEA PIALAC COCO TETRA 1L      , UN ,5.99
7896348843606,BEB LACTEA PIALAC MOR TETRA 1L       , UN ,5.99
7896348843613,BEB LACTEA PIALAC PES TETRA 1L       , UN ,4.59
7896348840650,BEB LACTEA PIALAC SAL FRUT SACO 1L   , UN ,3.99
7891025101352,BEBIDA DE MORANGO COM FLOCOS DE ARROZ, UN ,4.29
7896691103006,BEBIDA DE MORANGO E CONF.COLOR.DE CHO, UN ,3.2
7897153001014,BEBIDA LACTEA ACTIVE LIFE 90G        , UN ,0.8
7891515972011,BEBIDA LACTEA BATAVO MORANGO 540G    , UN ,4.49
7896691103471,BEBIDA LACTEA BIBIBITS CAROLINA 125G , UN ,2.99
7897903111161,BEBIDA LACTEA BIOLAT MORANGO 1LT     , UN ,2.59
7896691100111,BEBIDA LACTEA CAROLINA GLUCK KIDS MOR, UN ,1.79
7896691103112,BEBIDA LACTEA CAROLINA VERYGURT 150G , UN ,1.79
7896348840476,BEBIDA LACTEA COCO SACO 1000G        , UN ,3.89
7897153000581,BEBIDA LACTEA FRIZZO GUTI FRUTI MORAN, UN ,2.89
7896691103495,BEBIDA LACTEA LAVITA MIX FLOCOS 120G , UN ,2.99
7896348840193,BEBIDA LACTEA MORANGO SACO 1000G     , UN ,3.99
7896691102696,BEBIDA LACTEA MORANGO VERY GURT      , UN ,2.69
7896348843859,BEBIDA LACTEA PIA CHOCOLATEIRA 1LT   , UN ,5.99
7896348843187,BEBIDA LACTEA PIA ESSENCE LIGHT AMEIX, UN ,1.79
7896348840483,BEBIDA LACTEA PIA LAC AMEIXA 1LT     , UN ,3.89
7896348841800,BEBIDA LACTEA PIA LAC S. FRUTAS 180G , UN ,1.49
7896348843620,BEBIDA LACTEA PIA LAC S. FRUTAS GF 1L, UN ,5.99
7896348841787,BEBIDA LACTEA PIALAC COCO GRF 180G   , UN ,1.49
7896348841770,BEBIDA LACTEA PIALAC MORANGO GRF 180G, UN ,1.49
7896348841794,BEBIDA LACTEA PIALAC PESSEGO GRF 180G, UN ,1.49
7896691103136,BEBIDA MORANGO COM CHOC. E FLOCOS DE , UN ,2.89
7896691103679,BEBIDA SABOR CHOCOLATE BIBIBITS 200ML, UN ,1.55
7898215151807,BEBIDA SABOR CHOCOLATE PIRAKIDS 200ML, UN ,1.1
7897903111055,BEBIDA SABOR COCO BIOGUT 1L          , UN ,2.59
7897153000338,BEBIDA SABOR PESSEGO GUTI FRUTI 1LT  , UN ,2.7
7896691103013,BIBIBITS MORANGO COM FLOCOS DE ARROZ , UN ,2.99
7897903111185,BIO GUT MORANGO540G                  , UN ,2.99
7897903111420,BIO LAT CHOCOLATE C/2 200G           , UN ,2.7
7896060506100,CHOCO LEITE O LEGITIMO 300ML         , UN ,3.29
7896354100823,CHOKYNHO MARAJOARA CHOCOLATE 200ML   , UN ,1.09
7891021002127,COADOR BRIGITTA 103                  , UN ,3.99
7898945219235,CORACAO DE FRANGO SUBLIME SILL 1KG   , UN ,15.99
